field,G;intensity,a.u.
3190.71;1898
3190.81;1897
3190.91;1897
3191.02;1898
3191.12;1898
3191.22;1897
3191.32;1899
3191.42;1901
3191.52;1900
3191.62;1901
3191.72;1902
3191.82;1901
3191.92;1902
3192.02;1899
3192.12;1904
3192.22;1905
3192.32;1905
3192.42;1908
3192.52;1910
3192.62;1910
3192.72;1911
3192.82;1913
3192.92;1915
3193.02;1918
3193.12;1917
3193.22;1918
3193.32;1921
3193.42;1923
3193.52;1923
3193.62;1926
3193.72;1929
3193.82;1930
3193.92;1932
3194.02;1933
3194.12;1934
3194.22;1934
3194.32;1930
3194.42;1933
3194.52;1935
3194.62;1935
3194.72;1935
3194.82;1934
3194.92;1933
3195.02;1933
3195.12;1933
3195.22;1933
3195.32;1935
3195.42;1934
3195.52;1935
3195.62;1936
3195.72;1938
3195.82;1941
3195.92;1943
3196.02;1945
3196.12;1945
3196.22;1946
3196.32;1945
3196.42;1948
3196.52;1950
3196.62;1947
3196.72;1948
3196.82;1950
3196.92;1947
3197.02;1947
3197.12;1947
3197.22;1949
3197.32;1950
3197.42;1950
3197.52;1951
3197.62;1955
3197.72;1951
3197.82;1954
3197.92;1956
3198.02;1958
3198.12;1961
3198.22;1962
3198.32;1963
3198.42;1964
3198.52;1964
3198.62;1963
3198.72;1965
3198.82;1965
3198.92;1966
3199.03;1967
3199.13;1969
3199.23;1971
3199.33;1971
3199.43;1971
3199.53;1971
3199.63;1973
3199.73;1973
3199.83;1974
3199.93;1978
3200.03;1975
3200.13;1974
3200.23;1976
3200.33;1977
3200.43;1985
3200.53;1982
3200.63;1985
3200.73;1989
3200.83;1992
3200.93;1993
3201.03;1999
3201.13;2001
3201.23;2002
3201.33;2004
3201.43;2001
3201.53;2003
3201.63;2004
3201.73;2004
3201.83;2004
3201.93;2006
3202.03;2003
3202.13;2003
3202.23;2006
3202.33;2009
3202.43;2012
3202.53;2015
3202.63;2018
3202.73;2023
3202.83;2023
3202.93;2025
3203.03;2029
3203.13;2029
3203.23;2031
3203.33;2033
3203.43;2034
3203.53;2035
3203.63;2036
3203.73;2031
3203.83;2038
3203.93;2040
3204.03;2042
3204.13;2045
3204.23;2046
3204.33;2046
3204.43;2046
3204.53;2047
3204.63;2048
3204.73;2051
3204.83;2050
3204.93;2051
3205.03;2053
3205.13;2053
3205.23;2054
3205.33;2058
3205.43;2059
3205.53;2058
3205.63;2059
3205.73;2058
3205.83;2058
3205.93;2060
3206.03;2059
3206.13;2066
3206.23;2070
3206.33;2071
3206.43;2071
3206.53;2070
3206.63;2075
3206.73;2076
3206.83;2079
3206.93;2081
3207.04;2085
3207.14;2083
3207.24;2086
3207.34;2090
3207.44;2092
3207.54;2095
3207.64;2099
3207.74;2102
3207.84;2105
3207.94;2108
3208.04;2111
3208.14;2116
3208.24;2118
3208.34;2118
3208.44;2121
3208.54;2122
3208.64;2123
3208.74;2124
3208.84;2122
3208.94;2125
3209.04;2129
3209.14;2130
3209.24;2133
3209.34;2140
3209.44;2141
3209.54;2144
3209.64;2146
3209.74;2146
3209.84;2149
3209.94;2150
3210.04;2154
3210.14;2157
3210.24;2160
3210.34;2163
3210.44;2169
3210.54;2171
3210.64;2176
3210.74;2181
3210.84;2183
3210.94;2187
3211.04;2189
3211.14;2190
3211.24;2194
3211.34;2197
3211.44;2197
3211.54;2197
3211.64;2200
3211.74;2203
3211.84;2205
3211.94;2207
3212.04;2210
3212.14;2219
3212.24;2217
3212.34;2222
3212.44;2226
3212.54;2228
3212.64;2231
3212.74;2236
3212.84;2240
3212.94;2243
3213.04;2245
3213.14;2247
3213.24;2252
3213.34;2256
3213.44;2263
3213.54;2269
3213.64;2276
3213.74;2280
3213.84;2284
3213.94;2288
3214.04;2291
3214.14;2295
3214.24;2297
3214.34;2300
3214.44;2304
3214.54;2304
3214.64;2306
3214.74;2311
3214.84;2314
3214.94;2320
3215.05;2321
3215.15;2326
3215.25;2331
3215.35;2334
3215.45;2335
3215.55;2343
3215.65;2346
3215.75;2350
3215.85;2354
3215.95;2357
3216.05;2361
3216.15;2366
3216.25;2371
3216.35;2375
3216.45;2380
3216.55;2381
3216.65;2384
3216.75;2387
3216.85;2391
3216.95;2397
3217.05;2404
3217.15;2411
3217.25;2417
3217.35;2423
3217.45;2428
3217.55;2433
3217.65;2438
3217.75;2442
3217.85;2449
3217.95;2454
3218.05;2458
3218.15;2463
3218.25;2463
3218.35;2472
3218.45;2477
3218.55;2482
3218.65;2487
3218.75;2492
3218.85;2494
3218.95;2497
3219.05;2501
3219.15;2505
3219.25;2511
3219.35;2513
3219.45;2520
3219.55;2523
3219.65;2527
3219.75;2532
3219.85;2539
3219.95;2545
3220.05;2550
3220.15;2559
3220.25;2566
3220.35;2571
3220.45;2577
3220.55;2581
3220.65;2589
3220.75;2596
3220.85;2604
3220.95;2611
3221.05;2617
3221.15;2622
3221.25;2629
3221.35;2633
3221.45;2636
3221.55;2643
3221.65;2644
3221.75;2649
3221.85;2656
3221.95;2662
3222.05;2667
3222.15;2671
3222.25;2676
3222.35;2678
3222.45;2681
3222.55;2685
3222.65;2691
3222.75;2695
3222.85;2700
3222.95;2707
3223.06;2713
3223.16;2717
3223.26;2723
3223.36;2731
3223.46;2738
3223.56;2745
3223.66;2752
3223.76;2757
3223.86;2765
3223.96;2763
3224.06;2766
3224.16;2770
3224.26;2775
3224.36;2778
3224.46;2782
3224.56;2787
3224.66;2793
3224.76;2797
3224.86;2800
3224.96;2807
3225.06;2812
3225.16;2815
3225.26;2817
3225.36;2820
3225.46;2821
3225.56;2824
3225.66;2829
3225.76;2832
3225.86;2835
3225.96;2838
3226.06;2841
3226.16;2846
3226.26;2846
3226.36;2845
3226.46;2847
3226.56;2849
3226.66;2853
3226.76;2852
3226.86;2854
3226.96;2854
3227.06;2853
3227.16;2849
3227.26;2853
3227.36;2853
3227.46;2852
3227.56;2850
3227.66;2849
3227.76;2849
3227.86;2848
3227.96;2849
3228.06;2851
3228.16;2851
3228.26;2848
3228.36;2845
3228.46;2843
3228.56;2842
3228.66;2840
3228.76;2838
3228.86;2835
3228.96;2832
3229.06;2828
3229.16;2821
3229.26;2814
3229.36;2808
3229.46;2801
3229.56;2796
3229.66;2793
3229.76;2789
3229.86;2783
3229.96;2775
3230.06;2773
3230.16;2766
3230.26;2761
3230.36;2753
3230.46;2748
3230.56;2740
3230.66;2733
3230.76;2725
3230.86;2719
3230.96;2713
3231.07;2704
3231.17;2697
3231.27;2689
3231.37;2681
3231.47;2674
3231.57;2664
3231.67;2656
3231.77;2643
3231.87;2633
3231.97;2622
3232.07;2611
3232.17;2601
3232.27;2587
3232.37;2580
3232.47;2571
3232.57;2561
3232.67;2550
3232.77;2539
3232.87;2526
3232.97;2512
3233.07;2500
3233.17;2487
3233.27;2475
3233.37;2461
3233.47;2448
3233.57;2435
3233.67;2421
3233.77;2407
3233.87;2393
3233.97;2379
3234.07;2364
3234.17;2349
3234.27;2333
3234.37;2318
3234.47;2303
3234.57;2287
3234.67;2273
3234.77;2259
3234.87;2244
3234.97;2229
3235.07;2215
3235.17;2197
3235.27;2180
3235.37;2162
3235.47;2147
3235.57;2137
3235.67;2118
3235.77;2103
3235.87;2088
3235.97;2072
3236.07;2058
3236.17;2044
3236.27;2028
3236.37;2012
3236.47;1995
3236.57;1978
3236.67;1963
3236.77;1947
3236.87;1933
3236.97;1918
3237.07;1904
3237.17;1886
3237.27;1870
3237.37;1856
3237.47;1841
3237.57;1828
3237.67;1813
3237.77;1800
3237.87;1790
3237.97;1775
3238.07;1761
3238.17;1748
3238.27;1736
3238.37;1726
3238.47;1710
3238.57;1697
3238.67;1683
3238.77;1669
3238.87;1651
3238.97;1642
3239.08;1630
3239.18;1618
3239.28;1605
3239.38;1592
3239.48;1582
3239.58;1570
3239.68;1559
3239.78;1546
3239.88;1535
3239.98;1521
3240.08;1510
3240.18;1500
3240.28;1492
3240.38;1482
3240.48;1474
3240.58;1465
3240.68;1458
3240.78;1448
3240.88;1438
3240.98;1431
3241.08;1424
3241.18;1414
3241.28;1408
3241.38;1400
3241.48;1393
3241.58;1387
3241.68;1378
3241.78;1376
3241.88;1370
3241.98;1365
3242.08;1360
3242.18;1358
3242.28;1354
3242.38;1350
3242.48;1347
3242.58;1343
3242.68;1340
3242.78;1333
3242.88;1327
3242.98;1321
3243.08;1316
3243.18;1309
3243.28;1305
3243.38;1301
3243.48;1295
3243.58;1294
3243.68;1292
3243.78;1289
3243.88;1285
3243.98;1279
3244.08;1281
3244.18;1281
3244.28;1279
3244.38;1279
3244.48;1278
3244.58;1276
3244.68;1275
3244.78;1274
3244.88;1273
3244.98;1273
3245.08;1269
3245.18;1268
3245.28;1268
3245.38;1267
3245.48;1266
3245.58;1268
3245.68;1269
3245.78;1269
3245.88;1270
3245.98;1270
3246.08;1269
3246.18;1270
3246.28;1268
3246.38;1270
3246.48;1270
3246.58;1267
3246.68;1265
3246.78;1264
3246.88;1264
3246.98;1263
3247.09;1263
3247.19;1263
3247.29;1269
3247.39;1266
3247.49;1269
3247.59;1273
3247.69;1276
3247.79;1278
3247.89;1281
3247.99;1284
3248.09;1287
3248.19;1290
3248.29;1291
3248.39;1294
3248.49;1295
3248.59;1295
3248.69;1298
3248.79;1302
3248.89;1303
3248.99;1305
3249.09;1309
3249.19;1311
3249.29;1315
3249.39;1318
3249.49;1321
3249.59;1326
3249.69;1327
3249.79;1329
3249.89;1332
3249.99;1333
3250.09;1338
3250.19;1337
3250.29;1338
3250.39;1340
3250.49;1342
3250.59;1341
3250.69;1346
3250.79;1349
3250.89;1352
3250.99;1354
3251.09;1357
3251.19;1360
3251.29;1364
3251.39;1368
3251.49;1372
3251.59;1378
3251.69;1379
3251.79;1381
3251.89;1382
3251.99;1384
3252.09;1387
3252.19;1391
3252.29;1395
3252.39;1399
3252.49;1402
3252.59;1402
3252.69;1406
3252.79;1410
3252.89;1412
3252.99;1418
3253.09;1423
3253.19;1425
3253.29;1428
3253.39;1427
3253.49;1432
3253.59;1434
3253.69;1436
3253.79;1438
3253.89;1441
3253.99;1443
3254.09;1445
3254.19;1449
3254.29;1451
3254.39;1455
3254.49;1455
3254.59;1458
3254.69;1463
3254.79;1467
3254.89;1469
3254.99;1474
3255.1;1478
3255.2;1480
3255.3;1485
3255.4;1487
3255.5;1489
3255.6;1491
3255.7;1491
3255.8;1498
3255.9;1504
3256;1506
3256.1;1510
3256.2;1514
3256.3;1517
3256.4;1520
3256.5;1523
3256.6;1523
3256.7;1527
3256.8;1527
3256.9;1529
3257;1532
3257.1;1534
3257.2;1537
3257.3;1541
3257.4;1544
3257.5;1546
3257.6;1548
3257.7;1551
3257.8;1555
3257.9;1559
3258;1560
3258.1;1563
3258.2;1566
3258.3;1566
3258.4;1567
3258.5;1569
3258.6;1571
3258.7;1572
3258.8;1572
3258.9;1573
3259;1579
3259.1;1575
3259.2;1575
3259.3;1578
3259.4;1580
3259.5;1583
3259.6;1587
3259.7;1590
3259.8;1593
3259.9;1597
3260;1598
3260.1;1605
3260.2;1607
3260.3;1609
3260.4;1611
3260.5;1614
3260.6;1614
3260.7;1616
3260.8;1617
3260.9;1619
3261;1621
3261.1;1623
3261.2;1625
3261.3;1630
3261.4;1630
3261.5;1633
3261.6;1636
3261.7;1638
3261.8;1646
3261.9;1647
3262;1651
3262.1;1656
3262.2;1658
3262.3;1654
3262.4;1657
3262.5;1655
3262.6;1654
3262.7;1656
3262.8;1655
3262.9;1655
3263.01;1654
3263.11;1654
3263.21;1655
3263.31;1660
3263.41;1661
3263.51;1664
3263.61;1667
3263.71;1669
3263.81;1671
3263.91;1672
3264.01;1673
3264.11;1673
3264.21;1673
3264.31;1675
3264.41;1679
3264.51;1683
3264.61;1684
3264.71;1691
3264.81;1693
3264.91;1696
3265.01;1698
3265.11;1696
3265.21;1702
3265.31;1705
3265.41;1706
3265.51;1707
3265.61;1710
3265.71;1709
3265.81;1711
3265.91;1713
3266.01;1716
3266.11;1719
3266.21;1718
3266.31;1719
3266.41;1721
3266.51;1720
3266.61;1718
3266.71;1721
3266.81;1723
3266.91;1721
3267.01;1726
3267.11;1728
3267.21;1730
3267.31;1730
3267.41;1727
3267.51;1731
3267.61;1734
3267.71;1734
3267.81;1736
3267.91;1740
3268.01;1740
3268.11;1743
3268.21;1743
3268.31;1747
3268.41;1753
3268.51;1753
3268.61;1755
3268.71;1757
3268.81;1758
3268.91;1758
3269.01;1759
3269.11;1762
3269.21;1764
3269.31;1765
3269.41;1764
3269.51;1764
3269.61;1764
3269.71;1763
3269.81;1766
3269.91;1767
3270.01;1765
3270.11;1764
3270.21;1766
3270.31;1765
3270.41;1766
3270.51;1766
3270.61;1766
3270.71;1771
3270.81;1766
3270.91;1767
3271.02;1767
3271.12;1768
3271.22;1768
3271.32;1769
3271.42;1770
3271.52;1772
3271.62;1774
3271.72;1776
3271.82;1781
3271.92;1782
3272.02;1784
3272.12;1785
3272.22;1787
3272.32;1787
3272.42;1788
3272.52;1788
3272.62;1790
3272.72;1792
3272.82;1792
3272.92;1793
3273.02;1796
3273.12;1795
3273.22;1795
3273.32;1797
3273.42;1800
3273.52;1803
3273.62;1801
3273.72;1801
3273.82;1801
3273.92;1802
3274.02;1800
3274.12;1805
3274.22;1804
3274.32;1804
3274.42;1805
3274.52;1807
3274.62;1809
3274.72;1809
3274.82;1810
3274.92;1811
3275.02;1814
3275.12;1812
3275.22;1815
3275.32;1816
3275.42;1817
3275.52;1817
3275.62;1821
3275.72;1823
3275.82;1826
3275.92;1827
3276.02;1828
3276.12;1830
3276.22;1832
3276.32;1830
3276.42;1833
3276.52;1833
3276.62;1832
3276.72;1831
3276.82;1830
3276.92;1835
3277.02;1835
3277.12;1836
3277.22;1837
3277.32;1839
3277.42;1838
3277.52;1837
3277.62;1837
3277.72;1838
3277.82;1839
3277.92;1840
3278.02;1841
3278.12;1842
3278.22;1842
3278.32;1840
3278.42;1841
3278.52;1841
3278.62;1839
3278.72;1840
3278.82;1841
3278.92;1842
3279.03;1843
3279.13;1844
3279.23;1846
3279.33;1846
3279.43;1846
3279.53;1847
3279.63;1848
3279.73;1845
3279.83;1847
3279.93;1848
3280.03;1848
3280.13;1849
3280.23;1848
3280.33;1851
3280.43;1850
3280.53;1851
3280.63;1851
3280.73;1854
3280.83;1854
3280.93;1855
3281.03;1856
3281.13;1859
3281.23;1859
3281.33;1859
3281.43;1860
3281.53;1863
3281.63;1865
3281.73;1866
3281.83;1866
3281.93;1867
3282.03;1866
3282.13;1864
3282.23;1864
3282.33;1863
3282.43;1867
3282.53;1862
3282.63;1863
3282.73;1864
3282.83;1867
3282.93;1868
3283.03;1871
3283.13;1871
3283.23;1871
3283.33;1872
3283.43;1871
3283.53;1873
3283.63;1874
3283.73;1876
3283.83;1876
3283.93;1880
3284.03;1879
3284.13;1878
3284.23;1878
3284.33;1878
3284.43;1879
3284.53;1881
3284.63;1881
3284.73;1882
3284.83;1881
3284.93;1881
3285.03;1883
3285.13;1885
3285.23;1886
3285.33;1888
3285.43;1891
3285.53;1893
3285.63;1894
3285.73;1891
3285.83;1895
3285.93;1895
3286.03;1895
3286.13;1896
3286.23;1897
3286.33;1898
3286.43;1898
3286.53;1897
3286.63;1895
3286.73;1896
3286.83;1893
3286.93;1892
3287.04;1891
3287.14;1891
3287.24;1890
3287.34;1892
3287.44;1893
3287.54;1893
3287.64;1895
3287.74;1896
3287.84;1897
3287.94;1898
3288.04;1896
3288.14;1903
3288.24;1906
3288.34;1906
3288.44;1906
3288.54;1904
3288.64;1906
3288.74;1906
3288.84;1906
3288.94;1907
3289.04;1911
3289.14;1908
3289.24;1906
3289.34;1905
3289.44;1906
3289.54;1905
3289.64;1906
3289.74;1907
3289.84;1908
3289.94;1911
3290.04;1915
3290.14;1919
3290.24;1921
3290.34;1920
3290.44;1922
3290.54;1925
3290.64;1925
3290.74;1926
3290.84;1926
3290.94;1926
3291.04;1926
3291.14;1925
3291.24;1925
3291.34;1930
3291.44;1926
3291.54;1926
3291.64;1926
3291.74;1927
3291.84;1929
3291.94;1928
3292.04;1928
3292.14;1929
3292.24;1930
3292.34;1928
3292.44;1931
3292.54;1932
3292.64;1931
3292.74;1933
3292.84;1936
3292.94;1937
3293.04;1938
3293.14;1939
3293.24;1939
3293.34;1939
3293.44;1938
3293.54;1937
3293.64;1939
3293.74;1937
3293.84;1939
3293.94;1941
3294.04;1943
3294.14;1947
3294.24;1944
3294.34;1943
3294.44;1942
3294.54;1942
3294.64;1940
3294.74;1944
3294.84;1946
3294.94;1946
3295.05;1947
3295.15;1947
3295.25;1948
3295.35;1948
3295.45;1950
3295.55;1950
3295.65;1952
3295.75;1950
3295.85;1952
3295.95;1954
3296.05;1954
3296.15;1954
3296.25;1957
3296.35;1958
3296.45;1962
3296.55;1963
3296.65;1964
3296.75;1966
3296.85;1967
3296.95;1966
3297.05;1971
3297.15;1972
3297.25;1972
3297.35;1973
3297.45;1971
3297.55;1977
3297.65;1979
3297.75;1980
3297.85;1979
3297.95;1980
3298.05;1977
3298.15;1976
3298.25;1978
3298.35;1980
3298.45;1984
3298.55;1986
3298.65;1988
3298.75;1988
3298.85;1988
3298.95;1988
3299.05;1992
3299.15;1993
3299.25;1992
3299.35;1995
3299.45;1995
3299.55;1994
3299.65;1993
3299.75;1990
3299.85;1992
3299.95;1993
3300.05;1993
3300.15;1994
3300.25;1997
3300.35;1998
3300.45;2000
3300.55;2002
3300.65;2004
3300.75;2008
3300.85;2007
3300.95;2009
3301.05;2010
3301.15;2011
3301.25;2010
3301.35;2013
3301.45;2013
3301.55;2011
3301.65;2011
3301.75;2010
3301.85;2011
3301.95;2013
3302.05;2014
3302.15;2016
3302.25;2018
3302.35;2017
3302.45;2019
3302.55;2022
3302.65;2023
3302.75;2026
3302.85;2028
3302.95;2032
3303.06;2041
3303.16;2038
3303.26;2041
3303.36;2044
3303.46;2046
3303.56;2047
3303.66;2051
3303.76;2053
3303.86;2056
3303.96;2058
3304.06;2055
3304.16;2057
3304.26;2056
3304.36;2056
3304.46;2055
3304.56;2055
3304.66;2054
3304.76;2054
3304.86;2054
3304.96;2057
3305.06;2059
3305.16;2060
3305.26;2061
3305.36;2065
3305.46;2065
3305.56;2067
3305.66;2070
3305.76;2071
3305.86;2073
3305.96;2074
3306.06;2077
3306.16;2078
3306.26;2079
3306.36;2079
3306.46;2088
3306.56;2090
3306.66;2093
3306.76;2096
3306.86;2096
3306.96;2097
3307.06;2097
3307.16;2097
3307.26;2098
3307.36;2102
3307.46;2102
3307.56;2104
3307.66;2104
3307.76;2106
3307.86;2107
3307.96;2111
3308.06;2114
3308.16;2116
3308.26;2119
3308.36;2121
3308.46;2126
3308.56;2128
3308.66;2127
3308.76;2133
3308.86;2135
3308.96;2137
3309.06;2141
3309.16;2142
3309.26;2145
3309.36;2149
3309.46;2152
3309.56;2155
3309.66;2160
3309.76;2160
3309.86;2163
3309.96;2165
3310.06;2166
3310.16;2168
3310.26;2171
3310.36;2174
3310.46;2177
3310.56;2180
3310.66;2181
3310.76;2183
3310.86;2184
3310.96;2185
3311.07;2191
3311.17;2195
3311.27;2195
3311.37;2197
3311.47;2200
3311.57;2203
3311.67;2207
3311.77;2211
3311.87;2215
3311.97;2223
3312.07;2222
3312.17;2227
3312.27;2231
3312.37;2235
3312.47;2240
3312.57;2245
3312.67;2249
3312.77;2252
3312.87;2255
3312.97;2256
3313.07;2261
3313.17;2263
3313.27;2267
3313.37;2270
3313.47;2274
3313.57;2278
3313.67;2282
3313.77;2287
3313.87;2292
3313.97;2297
3314.07;2301
3314.17;2304
3314.27;2309
3314.37;2309
3314.47;2312
3314.57;2316
3314.67;2322
3314.77;2329
3314.87;2329
3314.97;2333
3315.07;2336
3315.17;2339
3315.27;2340
3315.37;2346
3315.47;2351
3315.57;2356
3315.67;2359
3315.77;2362
3315.87;2367
3315.97;2371
3316.07;2377
3316.17;2382
3316.27;2390
3316.37;2393
3316.47;2396
3316.57;2401
3316.67;2403
3316.77;2405
3316.87;2411
3316.97;2415
3317.07;2418
3317.17;2422
3317.27;2427
3317.37;2432
3317.47;2437
3317.57;2441
3317.67;2448
3317.77;2455
3317.87;2459
3317.97;2464
3318.07;2465
3318.17;2472
3318.27;2477
3318.37;2484
3318.47;2490
3318.57;2497
3318.67;2501
3318.77;2505
3318.87;2510
3318.97;2517
3319.08;2523
3319.18;2527
3319.28;2534
3319.38;2540
3319.48;2546
3319.58;2551
3319.68;2558
3319.78;2563
3319.88;2567
3319.98;2573
3320.08;2578
3320.18;2583
3320.28;2589
3320.38;2592
3320.48;2599
3320.58;2605
3320.68;2611
3320.78;2617
3320.88;2627
3320.98;2632
3321.08;2638
3321.18;2645
3321.28;2652
3321.38;2660
3321.48;2665
3321.58;2670
3321.68;2676
3321.78;2681
3321.88;2685
3321.98;2693
3322.08;2700
3322.18;2705
3322.28;2713
3322.38;2720
3322.48;2725
3322.58;2733
3322.68;2738
3322.78;2744
3322.88;2751
3322.98;2754
3323.08;2758
3323.18;2764
3323.28;2768
3323.38;2774
3323.48;2779
3323.58;2784
3323.68;2794
3323.78;2795
3323.88;2801
3323.98;2806
3324.08;2811
3324.18;2814
3324.28;2821
3324.38;2827
3324.48;2831
3324.58;2834
3324.68;2837
3324.78;2844
3324.88;2850
3324.98;2856
3325.08;2861
3325.18;2867
3325.28;2871
3325.38;2876
3325.48;2881
3325.58;2884
3325.68;2886
3325.78;2891
3325.88;2892
3325.98;2897
3326.08;2899
3326.18;2900
3326.28;2903
3326.38;2905
3326.48;2908
3326.58;2908
3326.68;2907
3326.78;2908
3326.88;2910
3326.98;2906
3327.09;2913
3327.19;2914
3327.29;2916
3327.39;2916
3327.49;2916
3327.59;2913
3327.69;2913
3327.79;2913
3327.89;2910
3327.99;2911
3328.09;2908
3328.19;2909
3328.29;2909
3328.39;2910
3328.49;2909
3328.59;2909
3328.69;2908
3328.79;2905
3328.89;2902
3328.99;2896
3329.09;2891
3329.19;2887
3329.29;2878
3329.39;2877
3329.49;2872
3329.59;2866
3329.69;2862
3329.79;2857
3329.89;2853
3329.99;2849
3330.09;2842
3330.19;2834
3330.29;2828
3330.39;2817
3330.49;2810
3330.59;2801
3330.69;2790
3330.79;2781
3330.89;2773
3330.99;2765
3331.09;2756
3331.19;2747
3331.29;2736
3331.39;2728
3331.49;2719
3331.59;2708
3331.69;2700
3331.79;2689
3331.89;2675
3331.99;2663
3332.09;2649
3332.19;2639
3332.29;2626
3332.39;2612
3332.49;2601
3332.59;2593
3332.69;2574
3332.79;2561
3332.89;2546
3332.99;2529
3333.09;2514
3333.19;2498
3333.29;2483
3333.39;2469
3333.49;2454
3333.59;2436
3333.69;2421
3333.79;2403
3333.89;2385
3333.99;2368
3334.09;2349
3334.19;2329
3334.29;2312
3334.39;2295
3334.49;2278
3334.59;2264
3334.69;2247
3334.79;2232
3334.89;2221
3334.99;2203
3335.1;2186
3335.2;2170
3335.3;2154
3335.4;2141
3335.5;2122
3335.6;2106
3335.7;2090
3335.8;2074
3335.9;2054
3336;2041
3336.1;2025
3336.2;2008
3336.3;1991
3336.4;1971
3336.5;1953
3336.6;1934
3336.7;1916
3336.8;1900
3336.9;1886
3337;1867
3337.1;1851
3337.2;1835
3337.3;1820
3337.4;1804
3337.5;1790
3337.6;1775
3337.7;1761
3337.8;1746
3337.9;1729
3338;1715
3338.1;1700
3338.2;1684
3338.3;1672
3338.4;1659
3338.5;1646
3338.6;1633
3338.7;1618
3338.8;1608
3338.9;1595
3339;1582
3339.1;1570
3339.2;1559
3339.3;1546
3339.4;1534
3339.5;1524
3339.6;1513
3339.7;1503
3339.8;1490
3339.9;1481
3340;1470
3340.1;1459
3340.2;1448
3340.3;1441
3340.4;1432
3340.5;1420
3340.6;1412
3340.7;1403
3340.8;1395
3340.9;1387
3341;1378
3341.1;1373
3341.2;1365
3341.3;1356
3341.4;1348
3341.5;1342
3341.6;1335
3341.7;1329
3341.8;1322
3341.9;1315
3342;1310
3342.1;1302
3342.2;1296
3342.3;1291
3342.4;1286
3342.5;1281
3342.6;1279
3342.7;1275
3342.8;1270
3342.9;1266
3343.01;1263
3343.11;1260
3343.21;1257
3343.31;1255
3343.41;1254
3343.51;1252
3343.61;1249
3343.71;1246
3343.81;1246
3343.91;1242
3344.01;1239
3344.11;1238
3344.21;1236
3344.31;1240
3344.41;1234
3344.51;1232
3344.61;1231
3344.71;1229
3344.81;1225
3344.91;1228
3345.01;1228
3345.11;1228
3345.21;1229
3345.31;1228
3345.41;1230
3345.51;1230
3345.61;1231
3345.71;1233
3345.81;1236
3345.91;1236
3346.01;1238
3346.11;1240
3346.21;1244
3346.31;1245
3346.41;1246
3346.51;1248
3346.61;1253
3346.71;1255
3346.81;1256
3346.91;1257
3347.01;1258
3347.11;1258
3347.21;1259
3347.31;1261
3347.41;1261
3347.51;1262
3347.61;1260
3347.71;1266
3347.81;1270
3347.91;1273
3348.01;1277
3348.11;1282
3348.21;1283
3348.31;1286
3348.41;1288
3348.51;1290
3348.61;1292
3348.71;1292
3348.81;1293
3348.91;1293
3349.01;1296
3349.11;1298
3349.21;1303
3349.31;1307
3349.41;1309
3349.51;1316
3349.61;1321
3349.71;1324
3349.81;1327
3349.91;1327
3350.01;1334
3350.11;1337
3350.21;1339
3350.31;1340
3350.41;1344
3350.51;1349
3350.61;1352
3350.71;1355
3350.81;1358
3350.91;1362
3351.02;1362
3351.12;1365
3351.22;1369
3351.32;1373
3351.42;1377
3351.52;1383
3351.62;1386
3351.72;1387
3351.82;1389
3351.92;1390
3352.02;1394
3352.12;1398
3352.22;1400
3352.32;1403
3352.42;1407
3352.52;1410
3352.62;1413
3352.72;1417
3352.82;1421
3352.92;1424
3353.02;1425
3353.12;1427
3353.22;1434
3353.32;1432
3353.42;1436
3353.52;1439
3353.62;1442
3353.72;1444
3353.82;1449
3353.92;1453
3354.02;1456
3354.12;1458
3354.22;1457
3354.32;1462
3354.42;1466
3354.52;1471
3354.62;1475
3354.72;1479
3354.82;1480
3354.92;1483
3355.02;1487
3355.12;1490
3355.22;1493
3355.32;1495
3355.42;1499
3355.52;1504
3355.62;1505
3355.72;1505
3355.82;1507
3355.92;1511
3356.02;1515
3356.12;1515
3356.22;1518
3356.32;1522
3356.42;1525
3356.52;1525
3356.62;1533
3356.72;1535
3356.82;1537
3356.92;1540
3357.02;1544
3357.12;1547
3357.22;1551
3357.32;1555
3357.42;1557
3357.52;1561
3357.62;1561
3357.72;1563
3357.82;1566
3357.92;1568
3358.02;1568
3358.12;1569
3358.22;1570
3358.32;1571
3358.42;1574
3358.52;1576
3358.62;1579
3358.72;1582
3358.82;1582
3358.92;1588
3359.03;1591
3359.13;1592
3359.23;1594
3359.33;1594
3359.43;1597
3359.53;1600
3359.63;1603
3359.73;1605
3359.83;1609
3359.93;1609
3360.03;1612
3360.13;1615
3360.23;1619
3360.33;1623
3360.43;1627
3360.53;1629
3360.63;1631
3360.73;1633
3360.83;1632
3360.93;1634
3361.03;1636
3361.13;1636
3361.23;1639
3361.33;1642
3361.43;1641
3361.53;1643
3361.63;1646
3361.73;1651
3361.83;1656
3361.93;1659
3362.03;1663
3362.13;1670
3362.23;1668
3362.33;1670
3362.43;1674
3362.53;1675
3362.63;1677
3362.73;1677
3362.83;1677
3362.93;1678
3363.03;1679
3363.13;1678
3363.23;1682
3363.33;1683
3363.43;1684
3363.53;1685
3363.63;1687
3363.73;1686
3363.83;1686
3363.93;1687
3364.03;1690
3364.13;1694
3364.23;1695
3364.33;1698
3364.43;1703
3364.53;1703
3364.63;1705
3364.73;1708
3364.83;1710
3364.93;1714
3365.03;1713
3365.13;1714
3365.23;1716
3365.33;1717
3365.43;1716
3365.53;1721
3365.63;1724
3365.73;1727
3365.83;1729
3365.93;1730
