Wavelength Trans 
nm % 
480 29,3742886380465 
480,2 28,7419539828951 
480,4 28,0154551922922 
480,6 28,9356489386669 
480,8 29,0096412416235 
481 28,6501972153912 
481,2 27,4119284934245 
481,4 29,0686951956969 
481,6 29,6548160377338 
481,8 29,6249924072689 
482 29,4440754928939 
482,2 27,7834177729718 
482,4 27,8838435668386 
482,6 27,8997568687903 
482,8 26,8958563976664 
483 27,40398103036 
483,2 28,2939119987867 
483,4 29,1954643470363 
483,6 28,1626520304606 
483,8 28,1125170199288 
484 27,6988373292389 
484,2 27,2379991182634 
484,4 26,9034583875235 
484,6 26,6980595445258 
484,8 26,7121478087494 
485 26,9607130143728 
485,2 26,7066424813873 
485,4 26,3122390094889 
485,6 26,3602406512903 
485,8 25,721491723003 
486 25,6976261871479 
486,2 25,8145962412399 
486,4 26,104007168537 
486,6 25,6288946979039 
486,8 26,1598269180626 
487 26,1698283746933 
487,2 25,8078459337156 
487,4 25,7581457246548 
487,6 25,4997471888717 
487,8 25,6823225715219 
488 25,1776083384546 
488,2 24,9710266325525 
488,4 26,1594692788351 
488,6 25,1049170397088 
488,8 25,6450325551827 
488,999999999999 25,7161409498841 
489,199999999999 24,4810799539606 
489,399999999999 23,9599681982933 
489,599999999999 23,9586062074635 
489,799999999999 23,815786286719 
489,999999999999 25,3169438529372 
490,199999999999 24,4034595041987 
490,399999999999 25,1680071005218 
490,599999999999 25,463948676075 
490,799999999999 24,6213969628231 
490,999999999999 24,1094511191488 
491,199999999999 23,6334634908009 
491,399999999999 23,4141754594248 
491,599999999999 23,2019348782213 
491,799999999999 22,9327421801178 
491,999999999999 23,3825135314455 
492,199999999999 24,4626342593153 
492,399999999999 22,5244722717667 
492,599999999999 22,7564809907758 
492,799999999999 22,3260112830392 
492,999999999999 22,0372648244058 
493,199999999999 21,4954799070105 
493,399999999999 22,9139651150912 
493,599999999999 22,8701894974306 
493,799999999999 22,5500168976862 
493,999999999999 22,2666684327322 
494,199999999999 21,5701958364633 
494,399999999999 21,9978214265926 
494,599999999999 22,1800374107092 
494,799999999999 21,79275836927 
494,999999999999 21,901735832572 
495,199999999999 22,4933639698403 
495,399999999999 21,193934177637 
495,599999999999 20,8780597337748 
495,799999999999 21,4450304514108 
495,999999999999 22,4367573401167 
496,199999999999 21,2548987680113 
496,399999999999 20,2942108524527 
496,599999999999 20,6214907360548 
496,799999999999 21,5690090060158 
