Wavelength Trans 
nm % 
480 25,4762685557774 
480,2 25,3574724366947 
480,4 25,2481200569174 
480,6 25,1178166488336 
480,8 24,9994924658997 
481 24,8632384840232 
481,2 24,7302356864196 
481,4 24,6086869676098 
481,6 24,4903320660874 
481,8 24,3655329250932 
482 24,2673408262012 
482,2 24,1429634802586 
482,4 24,0158116576508 
482,6 23,885426159756 
482,8 23,7751043424562 
483 23,6676022952221 
483,2 23,543130031562 
483,4 23,4214520900735 
483,6 23,3056120272987 
483,8 23,1810826399062 
484 23,0565339050559 
484,2 22,9347803488995 
484,4 22,8244959725436 
484,6 22,7172385452635 
484,8 22,5926150537893 
485 22,4706482733099 
485,2 22,3570513340622 
485,4 22,2438633077304 
485,6 22,1392782834275 
485,8 22,0461700132335 
486 21,9156888824193 
486,2 21,8053055429025 
486,4 21,6977787938391 
486,6 21,5758634128024 
486,8 21,4654278937509 
487 21,3634718782247 
487,2 21,2583137955648 
487,4 21,1420191613449 
487,6 21,0259371618823 
487,8 20,9326129569576 
488 20,8277700341121 
488,2 20,7114057046332 
488,4 20,5952540654843 
488,6 20,5048017188092 
488,8 20,4055313327031 
488,999999999999 20,2862631760167 
489,199999999999 20,1838767096608 
489,399999999999 20,0818536695027 
489,599999999999 19,9768370749286 
489,799999999999 19,8693244177702 
489,999999999999 19,7788580448668 
490,199999999999 19,6793951065274 
490,399999999999 19,5663291394605 
490,599999999999 19,4753539760345 
490,799999999999 19,3532686398897 
490,999999999999 19,2515775373492 
491,199999999999 19,1746456964763 
491,399999999999 19,0725497129575 
491,599999999999 18,9734900831667 
491,799999999999 18,8859359133906 
491,999999999999 18,7976751727158 
492,199999999999 18,6870445650463 
492,399999999999 18,5909745819775 
492,599999999999 18,5026675980034 
492,799999999999 18,3919851950127 
492,999999999999 18,2957615712609 
493,199999999999 18,2131705924638 
493,399999999999 18,1162139028962 
493,599999999999 18,0148607626417 
493,799999999999 17,9347070491122 
493,999999999999 17,8270943293654 
494,199999999999 17,7363019961368 
494,399999999999 17,6454946501833 
494,599999999999 17,5609016522573 
494,799999999999 17,490022080411 
494,999999999999 17,4074704357071 
495,199999999999 17,3194479130851 
495,399999999999 17,2305872493695 
495,599999999999 17,1197867615291 
495,799999999999 17,026856708378 
495,999999999999 16,9590142287548 
496,199999999999 16,8879860614093 
496,399999999999 16,808577104995 
496,599999999999 16,7291550061751 
496,799999999999 16,6465445121215 
496,999999999999 16,564997877868 
497,199999999999 16,5019600526544 
497,399999999999 16,4192524574264 
497,599999999999 16,3346838269041 
497,799999999999 16,2602648210751 
497,999999999999 16,175669022154 
498,199999999999 16,1012245241694 
498,399999999999 16,0166015435082 
498,599999999999 15,9453669318381 
498,799999999999 15,8690366015963 
498,999999999999 15,8041703590667 
499,199999999999 15,7409028745157 
499,399999999999 15,6613001373239 
499,599999999999 15,5816586590496 
499,799999999999 15,5051992114943 
499,999999999999 15,4401995110996 
500,199999999999 15,3768667734616 
500,399999999999 15,3035823608715 
500,599999999999 15,2435271045813 
500,799999999999 15,1784914061837 
500,999999999999 15,1183213446652 
501,199999999999 15,0497278066614 
501,399999999999 14,9813686846801 
501,599999999999 14,9197093734203 
501,799999999999 14,867757927817 
501,999999999999 14,799372086513 
502,199999999999 14,7410427585156 
502,399999999999 14,7006385121544 
502,599999999999 14,6437980605528 
502,799999999999 14,5869497589495 
502,999999999999 14,5266376308806 
503,199999999999 14,4579574077786 
503,399999999999 14,3997539268038 
503,599999999999 14,366023232025 
503,799999999999 14,3288728220203 
503,999999999999 14,2801405851443 
504,199999999999 14,2232396480329 
504,399999999999 14,1663308482422 
504,599999999999 14,1162461821497 
504,799999999999 14,0722332064338 
504,999999999999 14,0139208247756 
505,199999999999 13,9765513728527 
505,399999999999 13,9277132782744 
505,599999999999 13,8742355288989 
505,799999999999 13,8288589480461 
