Wavelength Trans 
nm % 
480 22,9727555414782 
480,2 22,8773915110813 
480,4 22,7671591693175 
480,6 22,6549014714912 
480,8 22,5100581095639 
481 22,3873785750707 
481,2 22,3005372893006 
481,4 22,1820124548352 
481,6 22,0625524734865 
481,8 21,9761241649918 
482 21,8396427887445 
482,2 21,7380335589637 
482,4 21,6281430580843 
482,6 21,5113490787486 
482,8 21,4389306590155 
483 21,3053824629658 
483,2 21,1772263343262 
483,4 21,1134698790265 
483,6 20,9655818132093 
483,8 20,8579842736505 
484 20,7564567734336 
484,2 20,6342954482438 
484,4 20,5414081418938 
484,6 20,4163961554965 
484,8 20,3345090910402 
485 20,2587597432692 
485,2 20,1391587987309 
485,4 20,0574021157313 
485,6 19,9469007449132 
485,8 19,8622426490493 
486 19,7287177582972 
486,2 19,6124166528842 
486,4 19,5219652891832 
486,6 19,4228759081158 
486,8 19,3180233800348 
487 19,2561337127125 
487,2 19,145133094709 
487,4 19,0431086577875 
487,6 18,9440016313212 
487,8 18,8446484383639 
488 18,7313033774874 
488,2 18,6580931062512 
488,4 18,5932124309417 
488,6 18,4967354368785 
488,8 18,3860318311717 
488,999999999999 18,286703506742 
489,199999999999 18,1987058567626 
489,399999999999 18,1075776449017 
489,599999999999 17,9973418758823 
489,799999999999 17,9297308135858 
489,999999999999 17,8411754837661 
490,199999999999 17,7199081048826 
490,399999999999 17,6663276568467 
490,599999999999 17,5841787732697 
490,799999999999 17,4845100266231 
490,999999999999 17,3711313775361 
491,199999999999 17,2824821886522 
491,399999999999 17,1748159735855 
491,599999999999 17,0871205017054 
491,799999999999 17,0170393033503 
491,999999999999 16,9479239250533 
492,199999999999 16,8263089687152 
492,399999999999 16,7470261825445 
492,599999999999 16,6646758191753 
492,799999999999 16,5830041848125 
492,999999999999 16,523591438209 
493,199999999999 16,4368598629331 
493,399999999999 16,3278831168498 
493,599999999999 16,2697342157459 
493,799999999999 16,1598023815787 
493,999999999999 16,0826026115649 
494,199999999999 15,9863611433918 
494,399999999999 15,916286606727 
494,599999999999 15,8621178803804 
494,799999999999 15,7826766617476 
494,999999999999 15,7125070436391 
495,199999999999 15,6484520643501 
495,399999999999 15,5502235295782 
495,599999999999 15,4842890522273 
495,799999999999 15,3995906651236 
495,999999999999 15,3252651660835 
496,199999999999 15,2341906835232 
496,399999999999 15,1558000255313 
496,599999999999 15,1045253287158 
496,799999999999 15,0365013054336 
496,999999999999 14,9587975830403 
497,199999999999 14,8686699628782 
497,399999999999 14,799222898975 
497,599999999999 14,7191409193601 
497,799999999999 14,6875556562792 
497,999999999999 14,6213109330578 
498,199999999999 14,5301027061289 
498,399999999999 14,4453496194849 
498,599999999999 14,3836910540898 
498,799999999999 14,3321901113493 
498,999999999999 14,2671963905352 
499,199999999999 14,2038011282336 
499,399999999999 14,1273653071202 
499,599999999999 14,0624528140325 
499,799999999999 14,0057048260635 
499,999999999999 13,9290976361535 
500,199999999999 13,8325387067609 
500,399999999999 13,7971867664052 
500,599999999999 13,7320557601461 
500,799999999999 13,6751837944295 
500,999999999999 13,6215351763904 
501,199999999999 13,5693431906188 
501,399999999999 13,5142994650267 
501,599999999999 13,4853888035489 
501,799999999999 13,4333383509419 
501,999999999999 13,3581433150589 
502,199999999999 13,2799308140305 
502,399999999999 13,2312109449665 
502,599999999999 13,1910479449375 
502,799999999999 13,175178729673 
502,999999999999 13,1181420798189 
503,199999999999 13,0678074347163 
503,399999999999 13,0339870787091 
503,599999999999 12,9899175928568 
503,799999999999 12,9350197214935 
503,999999999999 12,909344586013 
504,199999999999 12,8618418280942 
504,399999999999 12,8055927244514 
504,599999999999 12,7962295129498 
504,799999999999 12,7521253261459 
504,999999999999 12,6971552249056 
505,199999999999 12,6504689868841 
505,399999999999 12,5714266114396 
505,599999999999 12,5456542207364 
505,799999999999 12,5117697051846 
505,999999999999 12,4709293480509 
506,199999999999 12,4069123410059 
506,399999999998 12,3614265844646 
506,599999999998 12,3761847845355 
506,799999999998 12,3214175967644 
506,999999999998 12,2422750738176 
507,199999999998 12,223399646813 
507,399999999998 12,2197251397683 
507,599999999998 12,1862004548323 
507,799999999998 12,097440238986 
507,999999999998 12,1037827670776 
508,199999999998 12,0804481206366 
508,399999999998 12,063601705499 
508,599999999998 12,0135341174541 
508,799999999998 11,99018965365 
508,999999999998 11,9874270757137 
509,199999999998 11,9514912555043 
509,399999999998 11,8775099710438 
509,599999999998 11,8471293410973 
509,799999999998 11,8355268281051 
509,999999999998 11,8371303515958 
510,199999999998 11,7931397569211 
510,399999999998 11,7226921119585 
510,599999999998 11,7146590465672 
510,799999999998 11,7278418687273 
510,999999999998 11,7023625983361 
511,199999999998 11,6560866945872 
511,399999999998 11,6446230402124 
511,599999999998 11,653353230423 
511,799999999998 11,650476886819 
511,999999999998 11,6506190334932 
512,199999999998 11,6782748033133 
512,399999999998 11,6992576682846 
512,599999999998 11,6884303890824 
512,799999999998 11,6886131157366 
512,999999999998 11,6904060531474 
513,199999999998 11,6521693067842 
513,399999999998 11,6371552921376 
513,599999999999 11,6305011762885 
513,799999999999 11,6266350700857 
513,999999999999 11,6399586503847 
514,199999999999 11,6244756191523 
514,399999999999 11,6782332214244 
514,599999999999 11,7729691233102 
514,799999999999 11,8203960232641 
514,999999999999 11,8601154949146 
515,199999999999 11,8841523669827 
515,399999999999 11,8930835460268 
515,599999999999 11,8857457954766 
515,799999999999 11,8946782784609 
515,999999999999 11,8797836732067 
516,199999999999 11,8730237700626 
516,399999999999 11,8619042101662 
516,599999999999 11,8439644805026 
516,799999999999 11,7822829263113 
516,999999999999 11,782841656421 
517,199999999999 11,830146947551 
517,399999999999 11,8621069331515 
517,599999999999 11,874417212573 
517,8 11,8909149511242 
518 11,8185461321136 
518,2 11,7101116008867 
518,4 11,7342041093143 
518,6 11,7622379881024 
518,8 11,7940344314408 
519 11,8025049124254 
519,2 11,7488366798869 
519,4 11,6215560197283 
519,6 11,5295248710215 
519,8 11,5613828503429 
520 11,6165411962541 
520,2 11,6793916350986 
520,4 11,7190087306539 
520,6 11,6996434514282 
520,8 11,5323292814034 
521 11,3251769510441 
521,2 11,3150196058954 
521,4 11,385910417224 
521,6 11,4276970726503 
