field,G;intensity,a.u.
3139.05;2990
3139.15;2991
3139.25;2991
3139.35;2990
3139.45;2992
3139.55;2991
3139.65;2990
3139.75;2988
3139.85;2988
3139.95;2986
3140.05;2987
3140.15;2986
3140.25;2984
3140.35;2982
3140.45;2981
3140.55;2980
3140.65;2979
3140.75;2979
3140.85;2978
3140.95;2978
3141.05;2978
3141.15;2980
3141.25;2977
3141.35;2975
3141.45;2974
3141.55;2973
3141.65;2972
3141.75;2975
3141.85;2976
3141.95;2973
3142.05;2973
3142.15;2969
3142.25;2971
3142.35;2968
3142.45;2968
3142.55;2967
3142.65;2966
3142.75;2966
3142.85;2965
3142.95;2965
3143.06;2965
3143.16;2966
3143.26;2965
3143.36;2967
3143.46;2965
3143.56;2966
3143.66;2964
3143.76;2963
3143.86;2962
3143.96;2962
3144.06;2962
3144.16;2962
3144.26;2960
3144.36;2957
3144.46;2958
3144.56;2956
3144.66;2955
3144.76;2954
3144.86;2957
3144.96;2953
3145.06;2953
3145.16;2952
3145.26;2952
3145.36;2952
3145.46;2949
3145.56;2951
3145.66;2949
3145.76;2951
3145.86;2952
3145.96;2952
3146.06;2951
3146.16;2952
3146.26;2951
3146.36;2949
3146.46;2948
3146.56;2946
3146.66;2945
3146.76;2944
3146.86;2942
3146.96;2941
3147.06;2942
3147.16;2939
3147.26;2940
3147.36;2939
3147.46;2939
3147.56;2940
3147.66;2939
3147.76;2938
3147.86;2936
3147.96;2936
3148.06;2933
3148.16;2937
3148.26;2934
3148.36;2937
3148.46;2938
3148.56;2937
3148.66;2939
3148.76;2939
3148.86;2941
3148.96;2940
3149.06;2939
3149.16;2938
3149.26;2939
3149.36;2936
3149.46;2934
3149.56;2934
3149.66;2932
3149.76;2930
3149.86;2929
3149.96;2928
3150.06;2928
3150.16;2928
3150.26;2924
3150.36;2928
3150.46;2927
3150.56;2925
3150.66;2925
3150.76;2928
3150.86;2926
3150.96;2926
3151.07;2925
3151.17;2925
3151.27;2926
3151.37;2922
3151.47;2924
3151.57;2923
3151.67;2922
3151.77;2922
3151.87;2921
3151.97;2921
3152.07;2920
3152.17;2919
3152.27;2918
3152.37;2918
3152.47;2913
3152.57;2914
3152.67;2912
3152.77;2910
3152.87;2909
3152.97;2910
3153.07;2907
3153.17;2905
3153.27;2903
3153.37;2903
3153.47;2904
3153.57;2902
3153.67;2904
3153.77;2904
3153.87;2904
3153.97;2902
3154.07;2907
3154.17;2904
3154.27;2904
3154.37;2904
3154.47;2901
3154.57;2902
3154.67;2901
3154.77;2901
3154.87;2902
3154.97;2902
3155.07;2902
3155.17;2905
3155.27;2902
3155.37;2900
3155.47;2899
3155.57;2898
3155.67;2898
3155.77;2898
3155.87;2898
3155.97;2895
3156.07;2894
3156.17;2888
3156.27;2890
3156.37;2889
3156.47;2887
3156.57;2887
3156.67;2888
3156.77;2890
3156.87;2889
3156.97;2889
3157.07;2889
3157.17;2891
3157.27;2889
3157.37;2890
3157.47;2890
3157.57;2889
3157.67;2887
3157.77;2887
3157.87;2886
3157.97;2885
3158.07;2886
3158.17;2885
3158.27;2883
3158.37;2881
3158.47;2881
3158.57;2880
3158.67;2879
3158.77;2878
3158.87;2879
3158.97;2878
3159.08;2877
3159.18;2876
3159.28;2875
3159.38;2878
3159.48;2874
3159.58;2875
3159.68;2874
3159.78;2873
3159.88;2870
3159.98;2871
3160.08;2871
3160.18;2870
3160.28;2870
3160.38;2869
3160.48;2871
3160.58;2868
3160.68;2869
3160.78;2868
3160.88;2867
3160.98;2866
3161.08;2866
3161.18;2865
3161.28;2863
3161.38;2862
3161.48;2861
3161.58;2862
3161.68;2861
3161.78;2862
3161.88;2861
3161.98;2861
3162.08;2856
3162.18;2860
3162.28;2860
3162.38;2860
3162.48;2859
3162.58;2856
3162.68;2855
3162.78;2855
3162.88;2857
3162.98;2854
3163.08;2854
3163.18;2852
3163.28;2851
3163.38;2852
3163.48;2851
3163.58;2851
3163.68;2851
3163.78;2853
3163.88;2851
3163.98;2851
3164.08;2849
3164.18;2848
3164.28;2845
3164.38;2846
3164.48;2843
3164.58;2842
3164.68;2838
3164.78;2837
3164.88;2837
3164.98;2836
3165.08;2836
3165.18;2835
3165.28;2840
3165.38;2835
3165.48;2836
3165.58;2835
3165.68;2836
3165.78;2836
3165.88;2834
3165.98;2834
3166.08;2832
3166.18;2831
3166.28;2831
3166.38;2831
3166.48;2830
3166.58;2831
3166.68;2828
3166.78;2826
3166.88;2825
3166.98;2825
3167.09;2825
3167.19;2825
3167.29;2826
3167.39;2827
3167.49;2828
3167.59;2825
3167.69;2825
3167.79;2822
3167.89;2820
3167.99;2816
3168.09;2816
3168.19;2817
3168.29;2817
3168.39;2817
3168.49;2814
3168.59;2818
3168.69;2816
3168.79;2817
3168.89;2817
3168.99;2816
3169.09;2815
3169.19;2814
3169.29;2814
3169.39;2814
3169.49;2815
3169.59;2814
3169.69;2817
3169.79;2815
3169.89;2815
3169.99;2816
3170.09;2814
3170.19;2813
3170.29;2815
3170.39;2813
3170.49;2811
3170.59;2809
3170.69;2806
3170.79;2806
3170.89;2804
3170.99;2803
3171.09;2801
3171.19;2805
3171.29;2800
3171.39;2801
3171.49;2801
3171.59;2802
3171.69;2805
3171.79;2801
3171.89;2801
3171.99;2799
3172.09;2798
3172.19;2796
3172.29;2795
3172.39;2793
3172.49;2792
3172.59;2793
3172.69;2793
3172.79;2792
3172.89;2791
3172.99;2792
3173.09;2791
3173.19;2792
3173.29;2792
3173.39;2795
3173.49;2791
3173.59;2791
3173.69;2792
3173.79;2792
3173.89;2793
3173.99;2792
3174.09;2790
3174.19;2787
3174.29;2786
3174.39;2781
3174.49;2783
3174.59;2780
3174.69;2779
3174.79;2778
3174.89;2775
3174.99;2776
3175.1;2775
3175.2;2774
3175.3;2774
3175.4;2776
3175.5;2775
3175.6;2777
3175.7;2775
3175.8;2775
3175.9;2774
3176;2774
3176.1;2773
3176.2;2774
3176.3;2775
3176.4;2775
3176.5;2775
3176.6;2771
3176.7;2774
3176.8;2774
3176.9;2770
3177;2766
3177.1;2766
3177.2;2763
3177.3;2762
3177.4;2763
3177.5;2763
3177.6;2765
3177.7;2762
3177.8;2763
3177.9;2762
3178;2761
3178.1;2759
3178.2;2758
3178.3;2756
3178.4;2754
3178.5;2755
3178.6;2753
3178.7;2753
3178.8;2752
3178.9;2751
3179;2749
3179.1;2747
3179.2;2746
3179.3;2747
3179.4;2744
3179.5;2744
3179.6;2744
3179.7;2744
3179.8;2746
3179.9;2742
3180;2743
3180.1;2743
3180.2;2743
3180.3;2740
3180.4;2741
3180.5;2742
3180.6;2741
3180.7;2742
3180.8;2742
3180.9;2744
3181;2743
3181.1;2744
3181.2;2743
3181.3;2742
3181.4;2741
3181.5;2743
3181.6;2742
3181.7;2741
3181.8;2742
3181.9;2744
3182;2745
3182.1;2743
3182.2;2740
3182.3;2736
3182.4;2735
3182.5;2731
3182.6;2733
3182.7;2732
3182.8;2732
3182.9;2731
3183.01;2729
3183.11;2729
3183.21;2727
3183.31;2728
3183.41;2729
3183.51;2731
3183.61;2731
3183.71;2730
3183.81;2728
3183.91;2727
3184.01;2724
3184.11;2723
3184.21;2725
3184.31;2723
3184.41;2722
3184.51;2721
3184.61;2720
3184.71;2716
3184.81;2717
3184.91;2716
3185.01;2716
3185.11;2716
3185.21;2716
3185.31;2716
3185.41;2715
3185.51;2714
3185.61;2714
3185.71;2717
3185.81;2712
3185.91;2714
3186.01;2713
3186.11;2712
3186.21;2712
3186.31;2711
3186.41;2710
3186.51;2709
3186.61;2708
3186.71;2705
3186.81;2705
3186.91;2703
3187.01;2704
3187.11;2704
3187.21;2704
3187.31;2705
3187.41;2704
3187.51;2703
3187.61;2702
3187.71;2701
3187.81;2701
3187.91;2703
3188.01;2701
3188.11;2700
3188.21;2700
3188.31;2699
3188.41;2695
3188.51;2696
3188.61;2695
3188.71;2693
3188.81;2691
3188.91;2687
3189.01;2691
3189.11;2687
3189.21;2689
3189.31;2689
3189.41;2686
3189.51;2686
3189.61;2684
3189.71;2683
3189.81;2683
3189.91;2682
3190.01;2681
3190.11;2683
3190.21;2682
3190.31;2682
3190.41;2682
3190.51;2682
3190.61;2680
3190.71;2683
3190.81;2683
3190.91;2683
3191.02;2683
3191.12;2678
3191.22;2680
3191.32;2678
3191.42;2676
3191.52;2675
3191.62;2680
3191.72;2674
3191.82;2675
3191.92;2673
3192.02;2673
3192.12;2675
3192.22;2671
3192.32;2671
3192.42;2670
3192.52;2668
3192.62;2666
3192.72;2666
3192.82;2665
3192.92;2666
3193.02;2667
3193.12;2666
3193.22;2666
3193.32;2664
3193.42;2664
3193.52;2662
3193.62;2662
3193.72;2663
3193.82;2665
