field,G;intensity,a.u.
3193.92;2496
3194.02;2495
3194.12;2495
3194.22;2495
3194.32;2493
3194.42;2490
3194.52;2493
3194.62;2495
3194.72;2496
3194.82;2494
3194.92;2490
3195.02;2495
3195.12;2499
3195.22;2500
3195.32;2502
3195.42;2502
3195.52;2509
3195.62;2513
3195.72;2513
3195.82;2515
3195.92;2513
3196.02;2508
3196.12;2507
3196.22;2509
3196.32;2511
3196.42;2515
3196.52;2521
3196.62;2527
3196.72;2533
3196.82;2536
3196.92;2536
3197.02;2535
3197.12;2534
3197.22;2533
3197.32;2530
3197.42;2523
3197.52;2521
3197.62;2521
3197.72;2521
3197.82;2522
3197.92;2521
3198.02;2522
3198.12;2520
3198.22;2519
3198.32;2518
3198.42;2518
3198.52;2520
3198.62;2526
3198.72;2531
3198.82;2532
3198.92;2531
3199.03;2534
3199.13;2534
3199.23;2533
3199.33;2535
3199.43;2535
3199.53;2535
3199.63;2535
3199.73;2533
3199.83;2537
3199.93;2537
3200.03;2537
3200.13;2536
3200.23;2537
3200.33;2535
3200.43;2534
3200.53;2535
3200.63;2535
3200.73;2537
3200.83;2539
3200.93;2541
3201.03;2543
3201.13;2541
3201.23;2543
3201.33;2544
3201.43;2545
3201.53;2551
3201.63;2552
3201.73;2554
3201.83;2552
3201.93;2551
3202.03;2554
3202.13;2551
3202.23;2550
3202.33;2548
3202.43;2546
3202.53;2543
3202.63;2543
3202.73;2547
3202.83;2544
3202.93;2548
3203.03;2552
3203.13;2552
3203.23;2558
3203.33;2557
3203.43;2557
3203.53;2561
3203.63;2565
3203.73;2572
3203.83;2570
3203.93;2570
3204.03;2567
3204.13;2563
3204.23;2560
3204.33;2555
3204.43;2557
3204.53;2553
3204.63;2549
3204.73;2547
3204.83;2547
3204.93;2551
3205.03;2549
3205.13;2550
3205.23;2552
3205.33;2552
3205.43;2556
3205.53;2557
3205.63;2559
3205.73;2563
3205.83;2567
3205.93;2574
3206.03;2570
3206.13;2571
3206.23;2571
3206.33;2571
3206.43;2575
3206.53;2572
3206.63;2571
3206.73;2571
3206.83;2568
3206.93;2566
3207.04;2564
3207.14;2565
3207.24;2564
3207.34;2567
3207.44;2569
3207.54;2571
3207.64;2571
3207.74;2568
3207.84;2568
3207.94;2568
3208.04;2570
3208.14;2575
3208.24;2573
3208.34;2576
3208.44;2580
3208.54;2582
3208.64;2581
3208.74;2580
3208.84;2581
3208.94;2585
3209.04;2588
3209.14;2588
3209.24;2587
3209.34;2585
3209.44;2585
3209.54;2584
3209.64;2582
3209.74;2583
3209.84;2581
3209.94;2580
3210.04;2581
3210.14;2583
3210.24;2583
3210.34;2586
3210.44;2586
3210.54;2588
3210.64;2590
3210.74;2590
3210.84;2592
3210.94;2594
3211.04;2591
3211.14;2588
3211.24;2588
3211.34;2592
3211.44;2597
3211.54;2598
3211.64;2596
3211.74;2597
3211.84;2599
3211.94;2602
3212.04;2602
3212.14;2603
3212.24;2602
3212.34;2601
3212.44;2602
3212.54;2607
3212.64;2613
3212.74;2615
3212.84;2617
3212.94;2612
3213.04;2610
3213.14;2612
3213.24;2610
3213.34;2609
3213.44;2608
3213.54;2607
3213.64;2603
3213.74;2599
3213.84;2597
3213.94;2594
3214.04;2592
3214.14;2592
3214.24;2591
3214.34;2598
3214.44;2603
3214.54;2607
3214.64;2611
3214.74;2611
3214.84;2619
3214.94;2623
3215.05;2624
3215.15;2626
3215.25;2629
3215.35;2631
3215.45;2630
3215.55;2633
3215.65;2633
3215.75;2633
3215.85;2633
3215.95;2631
3216.05;2632
3216.15;2635
3216.25;2637
3216.35;2635
3216.45;2630
3216.55;2632
3216.65;2631
3216.75;2629
3216.85;2627
3216.95;2622
3217.05;2623
3217.15;2622
3217.25;2621
3217.35;2621
3217.45;2619
3217.55;2617
3217.65;2615
3217.75;2610
3217.85;2609
3217.95;2610
3218.05;2612
3218.15;2610
3218.25;2612
3218.35;2614
3218.45;2612
3218.55;2611
3218.65;2606
3218.75;2608
3218.85;2609
3218.95;2607
3219.05;2605
3219.15;2598
3219.25;2596
3219.35;2589
3219.45;2582
3219.55;2576
3219.65;2571
3219.75;2566
3219.85;2560
3219.95;2556
3220.05;2554
3220.15;2547
3220.25;2543
3220.35;2540
3220.45;2535
3220.55;2530
3220.65;2524
3220.75;2517
3220.85;2506
3220.95;2504
3221.05;2502
3221.15;2496
3221.25;2490
3221.35;2485
3221.45;2482
3221.55;2481
3221.65;2481
3221.75;2481
3221.85;2479
3221.95;2479
3222.05;2480
3222.15;2475
3222.25;2476
3222.35;2474
3222.45;2469
3222.55;2468
3222.65;2467
3222.75;2465
3222.85;2465
3222.95;2465
3223.06;2464
3223.16;2463
3223.26;2461
3223.36;2457
3223.46;2452
3223.56;2450
3223.66;2448
3223.76;2453
3223.86;2454
3223.96;2457
3224.06;2459
3224.16;2459
3224.26;2464
3224.36;2465
3224.46;2471
3224.56;2475
3224.66;2477
3224.76;2483
3224.86;2488
3224.96;2490
3225.06;2491
3225.16;2490
3225.26;2490
3225.36;2488
3225.46;2493
3225.56;2496
3225.66;2498
3225.76;2505
3225.86;2504
3225.96;2507
3226.06;2509
3226.16;2510
3226.26;2510
3226.36;2510
3226.46;2514
3226.56;2514
3226.66;2517
3226.76;2520
3226.86;2524
3226.96;2528
3227.06;2527
3227.16;2526
3227.26;2522
3227.36;2521
3227.46;2527
3227.56;2522
3227.66;2522
3227.76;2521
3227.86;2522
3227.96;2526
3228.06;2525
3228.16;2530
3228.26;2534
3228.36;2535
3228.46;2535
3228.56;2534
3228.66;2534
3228.76;2531
3228.86;2535
3228.96;2540
3229.06;2545
3229.16;2552
3229.26;2554
3229.36;2556
3229.46;2558
3229.56;2558
3229.66;2563
3229.76;2559
3229.86;2557
3229.96;2558
3230.06;2557
3230.16;2562
3230.26;2563
3230.36;2563
3230.46;2564
3230.56;2563
3230.66;2563
3230.76;2565
3230.86;2566
3230.96;2561
3231.07;2561
3231.17;2560
3231.27;2558
3231.37;2557
3231.47;2557
3231.57;2561
3231.67;2564
3231.77;2564
3231.87;2565
3231.97;2563
3232.07;2564
3232.17;2565
3232.27;2567
3232.37;2564
3232.47;2565
3232.57;2560
3232.67;2555
3232.77;2550
3232.87;2547
3232.97;2548
3233.07;2550
3233.17;2553
3233.27;2552
3233.37;2557
3233.47;2561
3233.57;2565
3233.67;2570
3233.77;2574
3233.87;2577
3233.97;2582
3234.07;2585
3234.17;2591
3234.27;2593
3234.37;2594
3234.47;2592
3234.57;2587
3234.67;2588
3234.77;2588
3234.87;2590
3234.97;2592
3235.07;2592
3235.17;2591
3235.27;2589
3235.37;2590
3235.47;2591
3235.57;2593
3235.67;2597
3235.77;2599
3235.87;2604
3235.97;2606
3236.07;2608
3236.17;2609
3236.27;2608
3236.37;2612
3236.47;2613
3236.57;2614
3236.67;2614
3236.77;2614
3236.87;2617
3236.97;2615
3237.07;2617
3237.17;2616
3237.27;2616
3237.37;2614
3237.47;2609
3237.57;2610
3237.67;2611
3237.77;2612
3237.87;2615
3237.97;2611
3238.07;2614
3238.17;2616
3238.27;2616
3238.37;2617
3238.47;2613
3238.57;2616
3238.67;2612
3238.77;2610
3238.87;2612
3238.97;2610
3239.08;2609
3239.18;2610
3239.28;2615
3239.38;2619
3239.48;2620
3239.58;2619
3239.68;2619
3239.78;2624
3239.88;2629
3239.98;2632
3240.08;2637
3240.18;2636
3240.28;2642
3240.38;2641
3240.48;2637
3240.58;2632
3240.68;2625
3240.78;2621
3240.88;2617
3240.98;2615
3241.08;2616
3241.18;2616
3241.28;2616
3241.38;2616
3241.48;2615
3241.58;2614
3241.68;2615
3241.78;2614
3241.88;2612
3241.98;2609
3242.08;2605
3242.18;2598
3242.28;2592
3242.38;2585
3242.48;2582
3242.58;2577
3242.68;2574
3242.78;2570
3242.88;2565
3242.98;2563
3243.08;2559
3243.18;2556
3243.28;2555
3243.38;2552
3243.48;2548
3243.58;2547
3243.68;2543
3243.78;2539
3243.88;2536
3243.98;2533
3244.08;2529
3244.18;2523
3244.28;2516
3244.38;2512
3244.48;2509
3244.58;2501
3244.68;2494
3244.78;2486
3244.88;2478
3244.98;2474
3245.08;2471
3245.18;2467
3245.28;2466
3245.38;2464
3245.48;2464
3245.58;2462
3245.68;2463
3245.78;2467
3245.88;2466
3245.98;2469
3246.08;2470
3246.18;2473
3246.28;2475
3246.38;2472
3246.48;2468
3246.58;2463
3246.68;2460
3246.78;2460
3246.88;2454
3246.98;2453
3247.09;2451
3247.19;2451
3247.29;2454
3247.39;2455
3247.49;2460
3247.59;2462
3247.69;2462
3247.79;2462
3247.89;2463
3247.99;2466
3248.09;2467
3248.19;2467
3248.29;2469
3248.39;2472
3248.49;2473
3248.59;2471
3248.69;2472
3248.79;2475
3248.89;2477
3248.99;2486
3249.09;2486
3249.19;2491
3249.29;2496
3249.39;2503
3249.49;2507
3249.59;2507
3249.69;2508
3249.79;2508
3249.89;2511
3249.99;2513
3250.09;2516
3250.19;2521
3250.29;2521
3250.39;2521
3250.49;2524
3250.59;2526
3250.69;2530
3250.79;2526
3250.89;2524
3250.99;2524
3251.09;2526
3251.19;2533
3251.29;2527
3251.39;2528
3251.49;2529
3251.59;2526
3251.69;2522
3251.79;2517
3251.89;2515
3251.99;2516
3252.09;2516
3252.19;2518
3252.29;2521
3252.39;2526
3252.49;2529
3252.59;2531
3252.69;2534
3252.79;2537
3252.89;2542
3252.99;2545
3253.09;2551
3253.19;2557
3253.29;2563
3253.39;2567
3253.49;2567
3253.59;2567
3253.69;2569
3253.79;2570
3253.89;2570
3253.99;2573
3254.09;2571
3254.19;2569
3254.29;2565
3254.39;2565
3254.49;2562
3254.59;2560
3254.69;2559
3254.79;2557
3254.89;2557
3254.99;2561
3255.1;2562
3255.2;2567
3255.3;2567
3255.4;2564
3255.5;2558
3255.6;2557
3255.7;2559
3255.8;2562
3255.9;2563
3256;2562
3256.1;2561
3256.2;2561
3256.3;2558
3256.4;2560
3256.5;2560
3256.6;2562
3256.7;2565
3256.8;2565
3256.9;2568
3257;2570
3257.1;2571
3257.2;2570
3257.3;2566
3257.4;2564
3257.5;2561
3257.6;2561
3257.7;2562
3257.8;2560
3257.9;2563
3258;2560
3258.1;2555
3258.2;2554
3258.3;2553
3258.4;2554
3258.5;2552
3258.6;2553
3258.7;2554
3258.8;2553
3258.9;2556
3259;2557
3259.1;2564
3259.2;2568
3259.3;2570
3259.4;2574
3259.5;2573
3259.6;2576
3259.7;2576
3259.8;2573
3259.9;2570
3260;2568
3260.1;2570
3260.2;2567
3260.3;2566
3260.4;2565
3260.5;2564
3260.6;2566
3260.7;2570
3260.8;2574
3260.9;2574
3261;2571
3261.1;2568
3261.2;2564
3261.3;2567
3261.4;2569
3261.5;2567
3261.6;2564
3261.7;2560
3261.8;2562
3261.9;2559
3262;2559
3262.1;2560
3262.2;2555
3262.3;2559
3262.4;2561
3262.5;2561
3262.6;2564
3262.7;2568
3262.8;2569
3262.9;2573
3263.01;2579
3263.11;2584
3263.21;2586
3263.31;2587
3263.41;2587
3263.51;2587
3263.61;2585
3263.71;2584
3263.81;2584
3263.91;2580
3264.01;2582
3264.11;2585
3264.21;2585
3264.31;2584
3264.41;2584
3264.51;2585
3264.61;2587
3264.71;2586
3264.81;2587
3264.91;2586
3265.01;2582
3265.11;2584
3265.21;2587
3265.31;2592
3265.41;2596
3265.51;2603
3265.61;2609
3265.71;2614
3265.81;2620
3265.91;2625
3266.01;2627
3266.11;2629
3266.21;2630
3266.31;2633
3266.41;2635
3266.51;2639
3266.61;2646
3266.71;2652
3266.81;2660
3266.91;2665
3267.01;2671
3267.11;2681
3267.21;2690
3267.31;2695
3267.41;2695
3267.51;2695
3267.61;2697
3267.71;2701
3267.81;2711
3267.91;2717
3268.01;2727
3268.11;2736
3268.21;2742
3268.31;2752
3268.41;2753
3268.51;2756
3268.61;2759
3268.71;2763
3268.81;2773
3268.91;2780
3269.01;2789
3269.11;2796
3269.21;2803
3269.31;2808
3269.41;2815
3269.51;2823
3269.61;2826
3269.71;2829
3269.81;2833
3269.91;2838
3270.01;2844
3270.11;2845
3270.21;2848
3270.31;2850
3270.41;2848
3270.51;2850
3270.61;2842
3270.71;2839
3270.81;2837
3270.91;2835
3271.02;2834
3271.12;2830
3271.22;2827
3271.32;2826
3271.42;2823
3271.52;2818
3271.62;2812
3271.72;2806
3271.82;2800
3271.92;2796
3272.02;2791
3272.12;2786
3272.22;2783
3272.32;2773
3272.42;2766
3272.52;2761
3272.62;2760
3272.72;2759
3272.82;2752
3272.92;2746
3273.02;2736
3273.12;2725
3273.22;2717
3273.32;2709
3273.42;2704
3273.52;2701
3273.62;2693
3273.72;2685
3273.82;2680
3273.92;2679
3274.02;2674
3274.12;2667
3274.22;2659
3274.32;2653
3274.42;2646
3274.52;2639
3274.62;2635
3274.72;2629
3274.82;2621
3274.92;2614
3275.02;2604
3275.12;2596
3275.22;2592
3275.32;2588
3275.42;2584
3275.52;2584
3275.62;2578
3275.72;2573
3275.82;2565
3275.92;2560
3276.02;2560
3276.12;2555
3276.22;2554
3276.32;2553
3276.42;2551
3276.52;2547
3276.62;2542
3276.72;2541
3276.82;2540
3276.92;2539
3277.02;2537
3277.12;2535
3277.22;2535
3277.32;2530
3277.42;2529
3277.52;2525
3277.62;2519
3277.72;2518
3277.82;2514
3277.92;2513
3278.02;2513
3278.12;2511
3278.22;2511
3278.32;2505
3278.42;2504
3278.52;2500
3278.62;2491
3278.72;2481
3278.82;2469
3278.92;2466
3279.03;2459
3279.13;2454
3279.23;2451
3279.33;2445
3279.43;2445
3279.53;2439
3279.63;2434
3279.73;2430
3279.83;2425
3279.93;2423
3280.03;2420
3280.13;2421
3280.23;2418
3280.33;2411
3280.43;2403
3280.53;2394
3280.63;2386
3280.73;2378
3280.83;2368
3280.93;2356
3281.03;2344
3281.13;2341
3281.23;2336
3281.33;2331
3281.43;2325
3281.53;2314
3281.63;2314
3281.73;2311
3281.83;2308
3281.93;2309
3282.03;2311
3282.13;2312
3282.23;2312
3282.33;2312
3282.43;2309
3282.53;2305
3282.63;2302
3282.73;2298
3282.83;2296
3282.93;2297
3283.03;2297
3283.13;2296
3283.23;2296
3283.33;2303
3283.43;2304
3283.53;2306
3283.63;2312
3283.73;2314
3283.83;2316
3283.93;2319
3284.03;2319
3284.13;2322
3284.23;2320
3284.33;2318
3284.43;2321
3284.53;2323
3284.63;2327
3284.73;2330
3284.83;2332
3284.93;2334
3285.03;2337
3285.13;2341
3285.23;2346
3285.33;2353
3285.43;2363
3285.53;2370
3285.63;2374
3285.73;2377
3285.83;2380
3285.93;2387
3286.03;2389
3286.13;2395
3286.23;2397
3286.33;2398
3286.43;2397
3286.53;2398
3286.63;2407
3286.73;2414
3286.83;2419
3286.93;2421
3287.04;2424
3287.14;2432
3287.24;2433
3287.34;2437
3287.44;2441
3287.54;2442
3287.64;2444
3287.74;2443
3287.84;2446
3287.94;2448
3288.04;2448
3288.14;2453
3288.24;2454
3288.34;2460
3288.44;2464
3288.54;2471
3288.64;2474
3288.74;2480
3288.84;2487
3288.94;2489
3289.04;2490
3289.14;2491
3289.24;2490
3289.34;2490
3289.44;2487
3289.54;2486
3289.64;2484
3289.74;2485
3289.84;2491
3289.94;2490
3290.04;2492
3290.14;2494
3290.24;2496
3290.34;2498
3290.44;2500
3290.54;2502
3290.64;2503
3290.74;2503
3290.84;2505
3290.94;2508
3291.04;2512
3291.14;2512
3291.24;2510
3291.34;2508
3291.44;2508
3291.54;2509
3291.64;2507
3291.74;2507
3291.84;2509
3291.94;2512
3292.04;2519
3292.14;2520
3292.24;2523
3292.34;2523
3292.44;2522
3292.54;2520
3292.64;2520
3292.74;2520
3292.84;2519
3292.94;2516
3293.04;2513
3293.14;2513
3293.24;2515
3293.34;2516
3293.44;2518
3293.54;2522
3293.64;2529
3293.74;2532
3293.84;2536
3293.94;2538
3294.04;2538
3294.14;2535
3294.24;2533
3294.34;2531
3294.44;2528
3294.54;2529
3294.64;2530
3294.74;2528
3294.84;2527
3294.94;2523
3295.05;2528
3295.15;2532
3295.25;2533
3295.35;2533
3295.45;2532
3295.55;2536
3295.65;2538
3295.75;2538
3295.85;2539
3295.95;2536
3296.05;2539
3296.15;2543
3296.25;2548
3296.35;2551
3296.45;2550
3296.55;2555
3296.65;2556
3296.75;2560
3296.85;2561
3296.95;2558
3297.05;2561
3297.15;2558
3297.25;2557
3297.35;2555
3297.45;2551
3297.55;2550
3297.65;2548
3297.75;2551
3297.85;2553
3297.95;2555
3298.05;2555
3298.15;2552
3298.25;2557
3298.35;2559
3298.45;2559
3298.55;2558
3298.65;2555
3298.75;2561
3298.85;2562
3298.95;2565
3299.05;2567
3299.15;2566
3299.25;2567
3299.35;2567
3299.45;2570
3299.55;2574
3299.65;2573
3299.75;2576
3299.85;2573
3299.95;2572
3300.05;2570
3300.15;2567
3300.25;2564
3300.35;2559
3300.45;2564
3300.55;2565
3300.65;2567
3300.75;2568
3300.85;2565
3300.95;2569
3301.05;2571
3301.15;2570
3301.25;2570
3301.35;2573
3301.45;2574
3301.55;2579
3301.65;2583
3301.75;2587
3301.85;2588
3301.95;2589
3302.05;2587
3302.15;2586
3302.25;2584
3302.35;2581
3302.45;2578
3302.55;2571
3302.65;2568
3302.75;2568
3302.85;2568
3302.95;2570
3303.06;2572
3303.16;2575
3303.26;2579
3303.36;2581
3303.46;2583
3303.56;2583
3303.66;2583
3303.76;2583
3303.86;2581
3303.96;2581
3304.06;2581
3304.16;2583
3304.26;2587
3304.36;2589
3304.46;2590
3304.56;2590
3304.66;2591
3304.76;2593
3304.86;2592
3304.96;2593
3305.06;2592
3305.16;2590
3305.26;2593
3305.36;2591
3305.46;2594
3305.56;2596
3305.66;2598
3305.76;2600
3305.86;2603
3305.96;2606
3306.06;2607
3306.16;2606
3306.26;2603
3306.36;2601
3306.46;2599
3306.56;2594
3306.66;2595
3306.76;2599
3306.86;2603
3306.96;2612
3307.06;2611
3307.16;2613
3307.26;2611
3307.36;2610
3307.46;2613
3307.56;2610
3307.66;2607
3307.76;2605
3307.86;2605
3307.96;2602
3308.06;2599
3308.16;2597
3308.26;2594
3308.36;2594
3308.46;2595
3308.56;2596
3308.66;2598
3308.76;2595
3308.86;2594
3308.96;2592
3309.06;2591
3309.16;2594
3309.26;2593
3309.36;2592
3309.46;2591
3309.56;2591
3309.66;2591
3309.76;2592
3309.86;2594
3309.96;2597
3310.06;2597
3310.16;2597
3310.26;2600
3310.36;2601
3310.46;2600
3310.56;2599
3310.66;2602
3310.76;2602
3310.86;2604
3310.96;2607
3311.07;2612
3311.17;2618
3311.27;2622
3311.37;2626
3311.47;2629
3311.57;2629
3311.67;2627
3311.77;2625
3311.87;2624
3311.97;2624
3312.07;2622
3312.17;2625
3312.27;2627
3312.37;2629
3312.47;2628
3312.57;2624
3312.67;2624
3312.77;2620
3312.87;2617
3312.97;2619
3313.07;2616
3313.17;2619
3313.27;2621
3313.37;2624
3313.47;2624
3313.57;2621
3313.67;2623
3313.77;2621
3313.87;2621
3313.97;2620
3314.07;2621
3314.17;2625
3314.27;2626
3314.37;2628
3314.47;2629
3314.57;2633
3314.67;2638
3314.77;2635
3314.87;2637
3314.97;2640
3315.07;2638
3315.17;2637
3315.27;2632
3315.37;2633
3315.47;2632
3315.57;2630
3315.67;2627
3315.77;2618
3315.87;2615
3315.97;2609
3316.07;2604
3316.17;2600
3316.27;2597
3316.37;2599
3316.47;2597
3316.57;2595
3316.67;2595
3316.77;2594
3316.87;2595
3316.97;2597
3317.07;2603
3317.17;2607
3317.27;2606
3317.37;2605
3317.47;2600
3317.57;2600
3317.67;2596
3317.77;2590
3317.87;2585
3317.97;2579
3318.07;2576
3318.17;2567
3318.27;2559
3318.37;2553
3318.47;2548
3318.57;2544
3318.67;2539
3318.77;2533
3318.87;2531
3318.97;2527
3319.08;2524
3319.18;2520
3319.28;2517
3319.38;2514
3319.48;2509
3319.58;2505
3319.68;2500
3319.78;2502
3319.88;2504
3319.98;2505
3320.08;2506
3320.18;2506
3320.28;2503
3320.38;2500
3320.48;2495
3320.58;2493
3320.68;2491
3320.78;2487
3320.88;2485
3320.98;2475
3321.08;2474
3321.18;2475
3321.28;2475
3321.38;2477
3321.48;2476
3321.58;2473
3321.68;2471
3321.78;2471
3321.88;2474
3321.98;2474
3322.08;2477
3322.18;2478
3322.28;2480
3322.38;2485
3322.48;2485
3322.58;2489
3322.68;2491
3322.78;2493
3322.88;2492
3322.98;2495
3323.08;2501
3323.18;2503
3323.28;2507
3323.38;2511
3323.48;2514
3323.58;2517
3323.68;2517
3323.78;2520
3323.88;2521
3323.98;2523
3324.08;2531
3324.18;2527
3324.28;2527
3324.38;2527
3324.48;2527
3324.58;2531
3324.68;2531
3324.78;2532
3324.88;2532
3324.98;2529
3325.08;2529
3325.18;2529
3325.28;2529
3325.38;2525
3325.48;2522
3325.58;2520
3325.68;2522
3325.78;2527
3325.88;2530
3325.98;2533
3326.08;2535
3326.18;2540
3326.28;2547
3326.38;2545
3326.48;2549
3326.58;2551
3326.68;2552
3326.78;2555
3326.88;2556
3326.98;2552
3327.09;2553
3327.19;2555
3327.29;2555
3327.39;2560
3327.49;2564
3327.59;2566
3327.69;2569
3327.79;2572
3327.89;2575
3327.99;2572
3328.09;2569
3328.19;2566
3328.29;2566
3328.39;2564
3328.49;2563
3328.59;2562
3328.69;2556
3328.79;2553
3328.89;2547
3328.99;2540
3329.09;2541
3329.19;2539
3329.29;2543
3329.39;2545
3329.49;2549
3329.59;2551
3329.69;2555
3329.79;2557
3329.89;2560
3329.99;2564
3330.09;2569
3330.19;2571
3330.29;2579
3330.39;2582
3330.49;2585
3330.59;2587
3330.69;2581
3330.79;2582
3330.89;2579
3330.99;2578
3331.09;2579
3331.19;2575
3331.29;2576
3331.39;2573
3331.49;2572
3331.59;2573
3331.69;2573
3331.79;2574
3331.89;2576
3331.99;2581
3332.09;2579
3332.19;2575
3332.29;2573
3332.39;2567
3332.49;2571
3332.59;2573
3332.69;2576
3332.79;2582
3332.89;2582
3332.99;2586
3333.09;2583
3333.19;2581
3333.29;2581
3333.39;2580
3333.49;2580
3333.59;2577
3333.69;2576
3333.79;2572
3333.89;2570
3333.99;2570
3334.09;2569
3334.19;2573
3334.29;2575
3334.39;2579
3334.49;2582
3334.59;2580
3334.69;2582
3334.79;2582
3334.89;2581
3334.99;2579
3335.1;2577
3335.2;2577
3335.3;2578
3335.4;2576
3335.5;2574
3335.6;2572
3335.7;2572
3335.8;2572
3335.9;2574
3336;2578
3336.1;2580
3336.2;2579
3336.3;2579
3336.4;2580
3336.5;2584
3336.6;2587
3336.7;2586
3336.8;2585
3336.9;2581
3337;2582
3337.1;2582
3337.2;2585
3337.3;2591
3337.4;2595
3337.5;2598
3337.6;2596
3337.7;2593
3337.8;2590
3337.9;2587
3338;2590
3338.1;2588
3338.2;2588
3338.3;2588
3338.4;2590
3338.5;2593
3338.6;2590
3338.7;2591
3338.8;2592
3338.9;2594
3339;2601
3339.1;2599
3339.2;2599
3339.3;2601
3339.4;2606
3339.5;2610
3339.6;2606
3339.7;2605
3339.8;2602
3339.9;2602
3340;2601
3340.1;2600
3340.2;2599
3340.3;2593
3340.4;2590
3340.5;2588
3340.6;2586
3340.7;2587
3340.8;2583
3340.9;2580
3341;2579
3341.1;2580
3341.2;2584
3341.3;2577
3341.4;2575
3341.5;2574
3341.6;2573
3341.7;2573
3341.8;2569
3341.9;2566
3342;2565
3342.1;2564
3342.2;2565
3342.3;2564
3342.4;2564
3342.5;2559
3342.6;2553
3342.7;2549
3342.8;2545
3342.9;2542
3343.01;2537
3343.11;2533
3343.21;2527
3343.31;2523
3343.41;2522
3343.51;2516
3343.61;2513
3343.71;2511
3343.81;2506
3343.91;2499
3344.01;2495
3344.11;2491
3344.21;2488
3344.31;2483
3344.41;2481
3344.51;2480
3344.61;2480
3344.71;2482
3344.81;2483
3344.91;2484
3345.01;2484
3345.11;2481
3345.21;2478
3345.31;2472
3345.41;2465
3345.51;2459
3345.61;2453
3345.71;2451
3345.81;2451
3345.91;2454
3346.01;2452
3346.11;2447
3346.21;2448
3346.31;2446
3346.41;2449
3346.51;2449
3346.61;2450
3346.71;2458
3346.81;2462
3346.91;2472
3347.01;2476
3347.11;2474
3347.21;2470
3347.31;2464
3347.41;2463
3347.51;2460
3347.61;2460
3347.71;2463
3347.81;2465
3347.91;2475
3348.01;2477
3348.11;2480
3348.21;2482
3348.31;2479
3348.41;2477
3348.51;2473
3348.61;2474
3348.71;2480
3348.81;2482
3348.91;2485
3349.01;2486
3349.11;2490
3349.21;2493
3349.31;2495
3349.41;2498
3349.51;2499
3349.61;2505
3349.71;2506
3349.81;2509
3349.91;2510
3350.01;2512
3350.11;2519
3350.21;2524
3350.31;2527
3350.41;2527
3350.51;2529
3350.61;2529
3350.71;2533
3350.81;2534
3350.91;2534
3351.02;2533
3351.12;2532
3351.22;2527
3351.32;2529
3351.42;2529
3351.52;2530
3351.62;2530
3351.72;2531
3351.82;2534
3351.92;2536
3352.02;2537
3352.12;2542
3352.22;2547
3352.32;2545
3352.42;2546
3352.52;2547
3352.62;2548
3352.72;2540
3352.82;2535
3352.92;2537
3353.02;2539
3353.12;2541
3353.22;2545
3353.32;2550
3353.42;2556
3353.52;2559
3353.62;2562
3353.72;2562
3353.82;2561
3353.92;2565
3354.02;2562
3354.12;2563
3354.22;2563
3354.32;2561
3354.42;2564
3354.52;2563
3354.62;2568
3354.72;2572
3354.82;2570
3354.92;2571
3355.02;2568
3355.12;2565
3355.22;2563
3355.32;2564
3355.42;2565
3355.52;2564
3355.62;2565
3355.72;2561
3355.82;2561
3355.92;2557
3356.02;2553
3356.12;2556
3356.22;2553
3356.32;2554
3356.42;2554
3356.52;2552
3356.62;2555
3356.72;2554
3356.82;2551
3356.92;2549
3357.02;2550
3357.12;2551
3357.22;2550
3357.32;2549
3357.42;2548
3357.52;2550
3357.62;2556
3357.72;2563
3357.82;2567
3357.92;2565
3358.02;2565
3358.12;2561
3358.22;2556
3358.32;2560
3358.42;2560
3358.52;2560
3358.62;2564
3358.72;2564
3358.82;2561
3358.92;2560
3359.03;2557
3359.13;2560
3359.23;2560
3359.33;2558
3359.43;2557
3359.53;2557
3359.63;2561
3359.73;2563
3359.83;2564
3359.93;2563
3360.03;2562
3360.13;2564
3360.23;2561
3360.33;2561
3360.43;2559
3360.53;2556
3360.63;2557
3360.73;2556
3360.83;2557
3360.93;2559
3361.03;2558
3361.13;2560
3361.23;2558
3361.33;2560
3361.43;2561
3361.53;2562
3361.63;2562
3361.73;2564
3361.83;2571
3361.93;2575
3362.03;2577
3362.13;2577
3362.23;2573
3362.33;2580
3362.43;2581
3362.53;2582
3362.63;2586
3362.73;2586
3362.83;2593
3362.93;2591
3363.03;2590
3363.13;2593
3363.23;2595
3363.33;2599
3363.43;2602
3363.53;2606
3363.63;2607
3363.73;2608
3363.83;2613
3363.93;2617
3364.03;2621
3364.13;2623
3364.23;2626
3364.33;2630
3364.43;2629
3364.53;2635
3364.63;2638
3364.73;2643
3364.83;2650
3364.93;2656
3365.03;2662
3365.13;2667
3365.23;2670
3365.33;2673
3365.43;2678
3365.53;2682
3365.63;2686
3365.73;2689
3365.83;2690
3365.93;2691
3366.03;2695
3366.13;2698
3366.23;2699
3366.33;2700
3366.43;2704
3366.53;2712
3366.63;2720
3366.73;2729
3366.83;2741
3366.93;2750
3367.04;2756
3367.14;2765
3367.24;2768
3367.34;2774
3367.44;2778
3367.54;2783
3367.64;2789
3367.74;2798
3367.84;2805
3367.94;2808
3368.04;2815
3368.14;2822
3368.24;2825
3368.34;2830
3368.44;2829
3368.54;2828
3368.64;2825
3368.74;2822
3368.84;2824
3368.94;2813
3369.04;2807
3369.14;2802
