Bruker BioSpin GmbH: the minispec
DataType=5
DataLimits=32.463,16613.9,512
DataUnit=ms,%
c:\nmr relaxation\applications\t2_cpmg.app
07.02.2019 20:23:37

32.46298	75.72649573
64.91188	74.72527473
97.36078	73.7973138
129.80968	72.89377289
162.25858	71.99023199
194.70748	71.15995116
227.15638	70.30525031
259.60528	69.4017094
292.05418	68.52258852
324.50308	67.66788767
356.95198	66.86202686
389.40088	65.98290598
421.84978	65.2014652
454.29868	64.44444444
486.74758	63.58974359
519.19648	62.80830281
551.64538	62.002442
584.09428	61.26984127
616.54318	60.46398046
648.99208	59.73137973
681.44098	58.998779
713.88988	58.31501832
746.33878	57.58241758
778.78768	56.87423687
811.23658	56.11721612
843.68548	55.40903541
876.13438	54.77411477
908.58328	54.11477411
941.03218	53.43101343
973.48108	52.77167277
1005.92998	52.11233211
1038.37888	51.45299145
1070.82778	50.84249084
1103.27668	50.18315018
1135.72558	49.57264957
1168.17448	48.91330891
1200.62338	48.32722833
1233.07228	47.74114774
1265.52118	47.13064713
1297.97008	46.56898657
1330.41898	45.98290598
1362.86788	45.44566545
1395.31678	44.88400488
1427.76568	44.2979243
1460.21458	43.78510379
1492.66348	43.22344322
1525.11238	42.66178266
1557.56128	42.14896215
1590.01018	41.61172161
1622.45908	41.07448107
1654.90798	40.61050061
1687.35688	40.02442002
1719.80578	39.63369963
1752.25468	39.0964591
1784.70358	38.63247863
1817.15248	38.14407814
1849.60138	37.65567766
1882.05028	37.19169719
1914.49918	36.75213675
1946.94808	36.28815629
1979.39698	35.7997558
2011.84588	35.40903541
2044.29478	34.99389499
2076.74368	34.55433455
2109.19258	34.11477411
2141.64148	33.6996337
2174.09038	33.26007326
2206.53928	32.84493284
2238.98818	32.47863248
2271.43708	32.06349206
2303.88598	31.62393162
2336.33488	31.23321123
2368.78378	30.86691087
2401.23268	30.47619048
2433.68158	30.13431013
2466.13048	29.74358974
2498.57938	29.35286935
2531.02828	28.98656899
2563.47718	28.66910867
2595.92608	28.3028083
2628.37498	27.93650794
2660.82388	27.61904762
2693.27278	27.27716728
2725.72168	26.93528694
2758.17058	26.59340659
2790.61948	26.22710623
2823.06838	25.93406593
2855.51728	25.61660562
2887.96618	25.2991453
2920.41508	24.98168498
2952.86398	24.66422466
2985.31288	24.34676435
3017.76178	24.07814408
3050.21068	23.76068376
3082.65958	23.49206349
3115.10848	23.1990232
3147.55738	22.90598291
3180.00628	22.66178266
3212.45518	22.34432234
3244.90408	22.07570208
3277.35298	21.80708181
3309.80188	21.53846154
3342.25078	21.26984127
3374.69968	21.001221
3407.14858	20.73260073
3439.59748	20.46398046
3472.04638	20.21978022
3504.49528	19.95115995
3536.94418	19.75579976
3569.39308	19.46275946
3601.84198	19.26739927
3634.29088	19.02319902
3666.73978	18.77899878
3699.18868	18.51037851
3731.63758	18.33943834
3764.08648	18.0952381
3796.53538	17.87545788
3828.98428	17.68009768
3861.43318	17.43589744
3893.88208	17.21611722
3926.33098	17.02075702
3958.77988	16.8009768
3991.22878	16.60561661
4023.67768	16.41025641
4056.12658	16.19047619
4088.57548	15.97069597
4121.02438	15.77533578
4153.47328	15.6043956
4185.92218	15.40903541
4218.37108	15.21367521
4250.81998	15.04273504
4283.26888	14.82295482
4315.71778	14.67643468
4348.16668	14.50549451
4380.61558	14.28571429
4413.06448	14.13919414
4445.51338	13.94383394
4477.96228	13.77289377
4510.41118	13.62637363
4542.86008	13.47985348
4575.30898	13.23565324
4607.75788	13.11355311
4640.20678	12.99145299
4672.65568	12.7960928
4705.10458	12.64957265
4737.55348	12.45421245
4770.00238	12.30769231
4802.45128	12.18559219
4834.90018	12.03907204
4867.34908	11.86813187
4899.79798	11.74603175
4932.24688	11.57509158
4964.69578	11.45299145
4997.14468	11.28205128
5029.59358	11.18437118
5062.04248	11.03785104
5094.49138	10.86691087
5126.94028	10.76923077
5159.38918	10.62271062
5191.83808	10.5006105
5224.28698	10.37851038
5256.73588	10.23199023
5289.18478	10.13431013
5321.63368	9.987789988
5354.08258	9.841269841
5386.53148	9.719169719
5418.98038	9.645909646
5451.42928	9.523809524
5483.87818	9.426129426
5516.32708	9.304029304
5548.77598	9.206349206
5581.22488	9.108669109
5613.67378	8.937728938
5646.12268	8.864468864
5678.57158	8.766788767
5711.02048	8.62026862
5743.46938	8.522588523
5775.91828	8.449328449
5808.36718	8.327228327
5840.81608	8.22954823
5873.26498	8.156288156
5905.71388	7.985347985
5938.16278	7.912087912
5970.61168	7.838827839
6003.06058	7.741147741
6035.50948	7.643467643
6067.95838	7.545787546
6100.40728	7.448107448
6132.85618	7.35042735
6165.30508	7.326007326
6197.75398	7.203907204
6230.20288	7.130647131
6262.65178	7.008547009
6295.10068	6.935286935
6327.54958	6.886446886
6359.99848	6.764346764
6392.44738	6.666666667
6424.89628	6.593406593
6457.34518	6.52014652
6489.79408	6.446886447
6522.24298	6.398046398
6554.69188	6.3003663
6587.14078	6.227106227
6619.58968	6.153846154
6652.03858	6.056166056
6684.48748	5.982905983
6716.93638	5.934065934
6749.38528	5.836385836
6781.83418	5.811965812
6814.28308	5.714285714
6846.73198	5.665445665
6879.18088	5.567765568
6911.62978	5.494505495
6944.07868	5.445665446
6976.52758	5.396825397
7008.97648	5.299145299
7041.42538	5.25030525
7073.87428	5.177045177
7106.32318	5.128205128
7138.77208	5.079365079
7171.22098	5.030525031
7203.66988	4.981684982
7236.11878	4.908424908
7268.56768	4.85958486
7301.01658	4.761904762
7333.46548	4.737484737
7365.91438	4.664224664
7398.36328	4.615384615
7430.81218	4.566544567
7463.26108	4.517704518
7495.70998	4.444444444
7528.15888	4.395604396
7560.60778	4.346764347
7593.05668	4.297924298
7625.50558	4.273504274
7657.95448	4.2002442
7690.40338	4.175824176
7722.85228	4.102564103
7755.30118	4.078144078
7787.75008	4.029304029
7820.19898	4.029304029
7852.64788	3.882783883
